r,c,prob,yhat_raw,yhat_clustered
518,529,0.8540379341840119,1,0
137,1524,0.7290617249283287,0,0
719,1502,0.713336200177551,0,0
725,1425,0.713336200177551,0,0
656,837,0.7653894589865652,0,0
412,1062,0.713336200177551,0,0
896,1180,0.713336200177551,0,0
712,1225,0.713336200177551,0,0
1412,832,0.7653894589865652,0,0
314,1183,0.713336200177551,0,0
485,1520,0.711990263474641,0,0
304,1391,0.713336200177551,0,0
488,609,0.8540379341840119,1,0
946,1014,0.713336200177551,0,0
688,2061,0.713336200177551,0,0
189,1172,0.7854751849997674,0,0
1205,1023,0.7274510706103533,0,0
857,1015,0.711990263474641,0,0
695,720,0.7854751849997674,0,0
958,1782,0.7274510706103533,0,0
132,1515,0.7290617249283287,0,0
487,1668,0.3339940902685344,0,0
473,2074,0.7290617249283287,0,0
461,1360,0.711990263474641,0,0
570,1398,0.713336200177551,0,0
479,2089,0.7290617249283287,0,0
438,628,0.8540379341840119,1,0
564,739,0.8235438219141987,1,0
593,656,0.7854751849997674,0,0
341,1249,0.713336200177551,0,0
856,1922,0.6027197451656674,0,0
870,2224,0.6027197451656674,0,0
353,1747,0.711990263474641,0,0
817,2074,0.7055446717777563,0,0
1301,970,0.7290617249283287,0,0
860,2069,0.6129739688241392,0,0
565,700,0.8069369088429615,1,0
473,1510,0.713336200177551,0,0
1182,2056,0.7274510706103533,0,0
309,1573,0.711990263474641,0,0
343,2017,0.7274510706103533,0,0
456,1332,0.711990263474641,0,0
160,1553,0.7274510706103533,0,0
1034,1078,0.7290617249283287,0,0
854,1122,0.713336200177551,0,0
459,1657,0.711990263474641,0,0
419,1467,0.3339940902685344,0,0
583,1223,0.7274510706103533,0,0
411,1317,0.713336200177551,0,0
419,1793,0.6027197451656674,0,0
851,2163,0.7055446717777563,0,0
1152,2071,0.713336200177551,0,0
582,1104,0.713336200177551,0,0
158,1361,0.7531184320683209,0,0
227,1542,0.713336200177551,0,0
561,1623,0.711990263474641,0,0
406,1668,0.711990263474641,0,0
428,1393,0.7045602709806073,0,0
538,1997,0.713336200177551,0,0
543,1246,0.713336200177551,0,0
296,944,0.8608697156636808,1,0
246,1466,0.711990263474641,0,0
377,780,0.8540379341840119,1,0
1345,887,0.7290617249283287,0,0
198,1284,0.7653894589865652,0,0
848,2099,0.6689935163571238,0,0
666,1304,0.713336200177551,0,0
794,1124,0.713336200177551,0,0
1273,2063,0.7290617249283287,0,0
540,1611,0.6027197451656674,0,0
857,1622,0.713336200177551,0,0
506,1190,0.713336200177551,0,0
838,1210,0.713336200177551,0,0
738,1320,0.713336200177551,0,0
299,1784,0.711990263474641,0,0
513,637,0.8540379341840119,1,0
1148,2010,0.720428641330266,0,0
931,958,0.7621373909238652,0,0
784,2010,0.7055446717777563,0,0
852,1489,0.713336200177551,0,0
539,1472,0.713336200177551,0,0
263,1884,0.7274510706103533,0,0
1010,1001,0.7290617249283287,0,0
484,1143,0.7055446717777563,0,0
525,1265,0.7055446717777563,0,0
655,1108,0.713336200177551,0,0
444,1567,0.711990263474641,0,0
1082,2149,0.713336200177551,0,0
280,1732,0.713336200177551,0,0
483,623,0.8540379341840119,1,0
673,1822,0.3339940902685344,0,0
1072,2063,0.711990263474641,0,0
792,2218,0.711990263474641,0,0
940,1873,0.713336200177551,0,0
418,1633,0.6027197451656674,0,0
818,1158,0.713336200177551,0,0
790,968,0.7367407108710181,0,0
1021,2280,0.7290617249283287,0,0
244,1800,0.713336200177551,0,0
582,1414,0.713336200177551,0,0
787,862,0.7531184320683209,0,0
788,797,0.7290617249283287,0,0
503,1210,0.713336200177551,0,0
837,902,0.7621373909238652,0,0
1046,977,0.7367407108710181,0,0
381,787,0.8540379341840119,1,0
631,2006,0.711990263474641,0,0
628,2163,0.713336200177551,0,0
762,1482,0.713336200177551,0,0
565,1832,0.6027197451656674,0,0
535,596,0.8540379341840119,1,0
778,1803,0.7045602709806073,0,0
720,709,0.7367407108710181,0,0
1093,2140,0.713336200177551,0,0
502,1653,0.7045602709806073,0,0
630,790,0.7531184320683209,0,0
663,1539,0.713336200177551,0,0
275,1818,0.7290617249283287,0,0
693,853,0.7531184320683209,0,0
1090,2105,0.713336200177551,0,0
156,1358,0.7531184320683209,0,0
792,2008,0.7055446717777563,0,0
286,1174,0.713336200177551,0,0
784,1204,0.713336200177551,0,0
1075,1972,0.713336200177551,0,0
246,1102,0.7653894589865652,0,0
871,1868,0.6027197451656674,0,0
738,1641,0.711990263474641,0,0
967,2049,0.713336200177551,0,0
180,1374,0.729815105485368,0,0
739,1054,0.713336200177551,0,0
486,996,0.7274510706103533,0,0
741,2036,0.6027197451656674,0,0
689,1409,0.711990263474641,0,0
861,1787,0.7055446717777563,0,0
918,2160,0.713336200177551,0,0
425,1927,0.720428641330266,0,0
253,1813,0.713336200177551,0,0
969,1929,0.713336200177551,0,0
834,1249,0.713336200177551,0,0
584,2059,0.713336200177551,0,0
387,1259,0.7045602709806073,0,0
984,2035,0.711990263474641,0,0
334,1961,0.720428641330266,0,0
792,2013,0.6558415889194821,0,0
857,1323,0.713336200177551,0,0
542,1440,0.713336200177551,0,0
882,1122,0.713336200177551,0,0
537,511,0.8540379341840119,1,0
175,1434,0.7290617249283287,0,0
598,1326,0.713336200177551,0,0
179,1395,0.729815105485368,0,0
696,1460,0.7055446717777563,0,0
379,977,0.7621373909238652,0,0
863,1901,0.711990263474641,0,0
691,2026,0.6027197451656674,0,0
371,1986,0.7367407108710181,0,0
911,1856,0.711990263474641,0,0
516,1841,0.6689935163571238,0,0
388,776,0.8540379341840119,1,0
658,839,0.7653894589865652,0,0
303,2000,0.729815105485368,0,0
1007,1056,0.7274510706103533,0,0
612,1024,0.720428641330266,0,0
584,803,0.7531184320683209,0,0
1255,918,0.7274510706103533,0,0
668,2263,0.7290617249283287,0,0
683,1764,0.6129739688241392,0,0
886,2021,0.6027197451656674,0,0
797,1679,0.711990263474641,0,0
807,1326,0.713336200177551,0,0
717,1804,0.6027197451656674,0,0
570,1317,0.713336200177551,0,0
769,1439,0.713336200177551,0,0
634,1601,0.7045602709806073,0,0
884,1400,0.713336200177551,0,0
707,1480,0.711990263474641,0,0
275,1604,0.713336200177551,0,0
850,2114,0.711990263474641,0,0
341,1365,0.711990263474641,0,0
650,727,0.7531184320683209,0,0
628,1645,0.7045602709806073,0,0
1015,2006,0.711990263474641,0,0
524,1471,0.7055446717777563,0,0
732,1853,0.6689935163571238,0,0
817,1885,0.7045602709806073,0,0
462,533,0.8540379341840119,1,0
587,657,0.7854751849997674,0,0
446,1484,0.711990263474641,0,0
828,1071,0.713336200177551,0,0
437,984,0.7367407108710181,0,0
556,2012,0.713336200177551,0,0
393,1292,0.7045602709806073,0,0
698,1931,0.6027197451656674,0,0
411,1531,0.711990263474641,0,0
1262,906,0.713336200177551,0,0
435,1523,0.711990263474641,0,0
606,846,0.7653894589865652,0,0
298,1614,0.713336200177551,0,0
954,1142,0.7274510706103533,0,0
554,803,0.7653894589865652,0,0
1444,833,0.7653894589865652,0,0
773,1093,0.713336200177551,0,0
736,1569,0.713336200177551,0,0
421,1220,0.711990263474641,0,0
485,1985,0.713336200177551,0,0
775,1877,0.6689935163571238,0,0
932,997,0.7274510706103533,0,0
881,1379,0.713336200177551,0,0
549,1863,0.6027197451656674,0,0
913,953,0.7653894589865652,0,0
167,1419,0.7531184320683209,0,0
483,892,0.7531184320683209,0,0
405,963,0.7621373909238652,0,0
833,1539,0.713336200177551,0,0
223,1432,0.713336200177551,0,0
802,1533,0.713336200177551,0,0
690,837,0.7621373909238652,0,0
519,1045,0.713336200177551,0,0
492,520,0.8540379341840119,1,0
534,540,0.8540379341840119,1,0
631,1970,0.7045602709806073,0,0
853,1794,0.7045602709806073,0,0
465,971,0.7274510706103533,0,0
782,2225,0.713336200177551,0,0
625,1805,0.6689935163571238,0,0
329,1418,0.711990263474641,0,0
1021,1897,0.7290617249283287,0,0
891,1375,0.713336200177551,0,0
904,2237,0.7055446717777563,0,0
1009,2075,0.713336200177551,0,0
423,1731,0.711990263474641,0,0
778,2057,0.6027197451656674,0,0
257,1470,0.713336200177551,0,0
526,2047,0.713336200177551,0,0
705,2231,0.7290617249283287,0,0
690,1442,0.713336200177551,0,0
1396,833,0.7531184320683209,0,0
401,1493,0.6027197451656674,0,0
996,1930,0.713336200177551,0,0
813,1360,0.720428641330266,0,0
994,2227,0.713336200177551,0,0
691,906,0.7290617249283287,0,0
802,2191,0.711990263474641,0,0
540,1050,0.713336200177551,0,0
608,1792,0.711990263474641,0,0
362,979,0.7531184320683209,0,0
754,1414,0.713336200177551,0,0
800,1227,0.713336200177551,0,0
870,2173,0.711990263474641,0,0
1115,2120,0.720428641330266,0,0
446,1040,0.713336200177551,0,0
633,1485,0.713336200177551,0,0
485,2058,0.7274510706103533,0,0
555,2102,0.7274510706103533,0,0
361,1808,0.713336200177551,0,0
714,1210,0.713336200177551,0,0
696,2258,0.7274510706103533,0,0
488,640,0.8540379341840119,1,0
481,1596,0.6689935163571238,0,0
893,1816,0.7055446717777563,0,0
184,1458,0.7274510706103533,0,0
420,1593,0.28098215597776693,0,0
788,2210,0.7045602709806073,0,0
494,2066,0.7274510706103533,0,0
502,1646,0.6027197451656674,0,0
402,2062,0.7290617249283287,0,0
584,2037,0.711990263474641,0,0
623,1366,0.713336200177551,0,0
496,612,0.8540379341840119,1,0
399,1535,0.7274510706103533,0,0
268,1921,0.7274510706103533,0,0
645,939,0.7290617249283287,0,0
890,1177,0.713336200177551,0,0
562,880,0.7290617249283287,0,0
701,1035,0.711990263474641,0,0
878,1817,0.7045602709806073,0,0
704,1103,0.713336200177551,0,0
692,993,0.720428641330266,0,0
581,1170,0.713336200177551,0,0
583,2063,0.713336200177551,0,0
544,870,0.7290617249283287,0,0
526,1219,0.713336200177551,0,0
953,1910,0.713336200177551,0,0
1376,916,0.713336200177551,0,0
248,1566,0.713336200177551,0,0
623,1593,0.711990263474641,0,0
282,1106,0.7274510706103533,0,0
532,1044,0.713336200177551,0,0
350,1852,0.711990263474641,0,0
522,1113,0.713336200177551,0,0
568,768,0.7854751849997674,0,0
728,2238,0.7274510706103533,0,0
752,1081,0.711990263474641,0,0
986,1023,0.7274510706103533,0,0
496,1135,0.7055446717777563,0,0
623,1517,0.713336200177551,0,0
703,935,0.7290617249283287,0,0
163,1620,0.7290617249283287,0,0
752,1163,0.713336200177551,0,0
796,2171,0.711990263474641,0,0
722,1303,0.713336200177551,0,0
555,632,0.813136839180823,1,0
1147,971,0.7854751849997674,0,0
867,1628,0.713336200177551,0,0
249,1708,0.713336200177551,0,0
722,1078,0.713336200177551,0,0
924,2137,0.713336200177551,0,0
296,1126,0.713336200177551,0,0
367,1974,0.7367407108710181,0,0
1005,1119,0.720428641330266,0,0
645,2090,0.713336200177551,0,0
732,1821,0.711990263474641,0,0
758,1713,0.711990263474641,0,0
920,1292,0.720428641330266,0,0
174,1452,0.7290617249283287,0,0
524,1306,0.711990263474641,0,0
500,1954,0.713336200177551,0,0
1072,2113,0.711990263474641,0,0
346,2024,0.7274510706103533,0,0
252,1403,0.7055446717777563,0,0
272,1337,0.713336200177551,0,0
854,1114,0.713336200177551,0,0
549,1714,0.7055446717777563,0,0
269,1826,0.7290617249283287,0,0
774,796,0.7531184320683209,0,0
664,2167,0.7045602709806073,0,0
922,1169,0.713336200177551,0,0
430,1646,0.3339940902685344,0,0
1183,2059,0.7274510706103533,0,0
852,1749,0.711990263474641,0,0
171,1378,0.7531184320683209,0,0
281,933,0.8540379341840119,1,0
265,1535,0.711990263474641,0,0
178,1610,0.7290617249283287,0,0
373,953,0.7621373909238652,0,0
959,1215,0.7531184320683209,0,0
559,1813,0.713336200177551,0,0
697,1027,0.713336200177551,0,0
817,1632,0.711990263474641,0,0
934,1087,0.713336200177551,0,0
428,1733,0.713336200177551,0,0
588,1194,0.713336200177551,0,0
730,2128,0.7045602709806073,0,0
461,1841,0.713336200177551,0,0
1018,2086,0.713336200177551,0,0
1063,1009,0.729815105485368,0,0
504,1934,0.713336200177551,0,0
859,987,0.7290617249283287,0,0
927,1166,0.713336200177551,0,0
333,881,0.8540379341840119,1,0
462,884,0.8193268561712257,1,0
424,1817,0.720428641330266,0,0
161,1742,0.7290617249283287,0,0
133,1488,0.7290617249283287,0,0
465,1343,0.711990263474641,0,0
872,1834,0.711990263474641,0,0
837,1477,0.713336200177551,0,0
1206,1032,0.7274510706103533,0,0
278,1084,0.729815105485368,0,0
832,1030,0.713336200177551,0,0
702,2054,0.711990263474641,0,0
1291,924,0.7274510706103533,0,0
511,1861,0.711990263474641,0,0
794,1667,0.711990263474641,0,0
628,1180,0.713336200177551,0,0
898,1389,0.713336200177551,0,0
1486,853,0.7855431361780173,1,0
942,2148,0.713336200177551,0,0
1455,788,0.8193268561712257,1,0
834,1786,0.6689935163571238,0,0
422,1947,0.7274510706103533,0,0
928,981,0.7531184320683209,0,0
248,1452,0.711990263474641,0,0
713,2126,0.6689935163571238,0,0
469,1319,0.7045602709806073,0,0
400,1079,0.713336200177551,0,0
678,1662,0.7055446717777563,0,0
732,1925,0.3339940902685344,0,0
799,1637,0.7055446717777563,0,0
486,1588,0.7045602709806073,0,0
419,1372,0.6027197451656674,0,0
686,1969,0.4716880409057244,0,0
518,1615,0.5702064420670645,0,0
293,1808,0.713336200177551,0,0
1154,2023,0.713336200177551,0,0
421,2044,0.720428641330266,0,0
322,958,0.8255094056554834,1,0
739,1445,0.713336200177551,0,0
1381,906,0.713336200177551,0,0
651,925,0.7290617249283287,0,0
402,1205,0.713336200177551,0,0
564,740,0.8221890694693323,1,0
462,651,0.8540379341840119,1,0
255,1701,0.713336200177551,0,0
668,1248,0.713336200177551,0,0
637,737,0.7531184320683209,0,0
1073,1985,0.713336200177551,0,0
583,1845,0.713336200177551,0,0
890,962,0.7531184320683209,0,0
348,803,0.8608697156636808,1,0
672,1736,0.7045602709806073,0,0
783,1896,0.6027197451656674,0,0
788,965,0.7367407108710181,0,0
1257,939,0.7274510706103533,0,0
380,674,0.8540379341840119,1,0
519,1080,0.713336200177551,0,0
307,1744,0.711990263474641,0,0
899,2206,0.713336200177551,0,0
1193,995,0.7274510706103533,0,0
572,1246,0.713336200177551,0,0
761,1201,0.713336200177551,0,0
1001,2039,0.713336200177551,0,0
346,1805,0.713336200177551,0,0
834,1498,0.713336200177551,0,0
745,1641,0.711990263474641,0,0
1190,1044,0.7290617249283287,0,0
548,622,0.8069369088429615,1,0
943,2261,0.713336200177551,0,0
763,1028,0.713336200177551,0,0
862,1096,0.713336200177551,0,0
972,1066,0.7274510706103533,0,0
506,1427,0.711990263474641,0,0
936,1888,0.7055446717777563,0,0
956,1124,0.713336200177551,0,0
721,808,0.7855431361780173,1,0
574,1019,0.713336200177551,0,0
1293,2041,0.7274510706103533,0,0
542,783,0.8540379341840119,1,0
802,1214,0.713336200177551,0,0
935,1907,0.7045602709806073,0,0
537,2108,0.7290617249283287,0,0
1346,843,0.7531184320683209,0,0
1331,937,0.729815105485368,0,0
638,1551,0.711990263474641,0,0
298,951,0.8880958836862791,1,0
856,1017,0.713336200177551,0,0
211,1439,0.7274510706103533,0,0
755,2066,0.713336200177551,0,0
617,1461,0.713336200177551,0,0
410,855,0.8235438219141987,1,0
437,1853,0.713336200177551,0,0
553,1204,0.720428641330266,0,0
442,964,0.7621373909238652,0,0
698,924,0.7290617249283287,0,0
1395,907,0.713336200177551,0,0
613,1452,0.711990263474641,0,0
384,1173,0.711990263474641,0,0
739,1061,0.713336200177551,0,0
330,1633,0.711990263474641,0,0
249,1150,0.7367407108710181,0,0
793,850,0.7367407108710181,0,0
655,737,0.7854751849997674,0,0
404,622,0.8540379341840119,1,0
316,1058,0.7290617249283287,0,0
913,1988,0.7045602709806073,0,0
517,1955,0.713336200177551,0,0
857,946,0.7531184320683209,0,0
875,997,0.713336200177551,0,0
566,841,0.7531184320683209,0,0
968,2054,0.713336200177551,0,0
585,974,0.713336200177551,0,0
738,1743,0.7045602709806073,0,0
1164,966,0.7367407108710181,0,0
219,1821,0.7290617249283287,0,0
1198,2067,0.7290617249283287,0,0
522,1848,0.7045602709806073,0,0
663,1170,0.713336200177551,0,0
583,2014,0.713336200177551,0,0
785,1486,0.713336200177551,0,0
739,1747,0.711990263474641,0,0
707,2255,0.7290617249283287,0,0
891,1445,0.7274510706103533,0,0
624,1600,0.711990263474641,0,0
760,1181,0.713336200177551,0,0
554,1913,0.7045602709806073,0,0
800,2053,0.711990263474641,0,0
506,742,0.8235438219141987,1,0
505,822,0.8235438219141987,1,0
574,1575,0.713336200177551,0,0
759,1755,0.711990263474641,0,0
408,1749,0.3339940902685344,0,0
742,985,0.7274510706103533,0,0
996,1951,0.711990263474641,0,0
548,1233,0.713336200177551,0,0
548,2100,0.7274510706103533,0,0
586,490,0.8540379341840119,1,0
437,2111,0.7290617249283287,0,0
560,966,0.713336200177551,0,0
225,1816,0.7290617249283287,0,0
652,1809,0.711990263474641,0,0
382,1339,0.711990263474641,0,0
473,1177,0.7045602709806073,0,0
570,1940,0.7045602709806073,0,0
421,1201,0.711990263474641,0,0
718,1515,0.711990263474641,0,0
711,1521,0.711990263474641,0,0
735,934,0.7290617249283287,0,0
720,844,0.7621373909238652,0,0
706,1910,0.6129739688241392,0,0
582,1527,0.711990263474641,0,0
505,1198,0.713336200177551,0,0
954,1156,0.7290617249283287,0,0
475,1367,0.7045602709806073,0,0
444,690,0.8540379341840119,1,0
941,1267,0.7290617249283287,0,0
735,1236,0.711990263474641,0,0
348,806,0.8540379341840119,1,0
1111,1986,0.7274510706103533,0,0
1437,845,0.7653894589865652,0,0
164,1696,0.7290617249283287,0,0
995,2215,0.713336200177551,0,0
819,939,0.7653894589865652,0,0
403,1068,0.713336200177551,0,0
882,1048,0.713336200177551,0,0
508,1716,0.4716880409057244,0,0
728,2047,0.711990263474641,0,0
658,2175,0.711990263474641,0,0
731,2030,0.7045602709806073,0,0
278,1026,0.8540379341840119,1,0
936,1880,0.711990263474641,0,0
192,1308,0.7653894589865652,0,0
127,1684,0.7531184320683209,0,0
506,1635,0.667962801040694,0,0
243,1343,0.713336200177551,0,0
527,2063,0.7274510706103533,0,0
466,1574,0.711990263474641,0,0
191,1230,0.7653894589865652,0,0
670,1653,0.7055446717777563,0,0
712,709,0.729815105485368,0,0
396,1183,0.713336200177551,0,0
656,1429,0.713336200177551,0,0
1086,2020,0.713336200177551,0,0
595,583,0.8193268561712257,1,0
1005,1059,0.7290617249283287,0,0
306,1564,0.711990263474641,0,0
581,1643,0.711990263474641,0,0
757,1188,0.713336200177551,0,0
648,657,0.8069369088429615,1,0
514,1998,0.713336200177551,0,0
320,1402,0.711990263474641,0,0
556,463,0.9424330346155027,1,0
520,1507,0.7045602709806073,0,0
532,1096,0.713336200177551,0,0
621,1034,0.7274510706103533,0,0
727,2239,0.7274510706103533,0,0
708,1394,0.713336200177551,0,0
660,728,0.7531184320683209,0,0
1337,834,0.7531184320683209,0,0
857,1152,0.713336200177551,0,0
664,1178,0.7274510706103533,0,0
552,1170,0.713336200177551,0,0
627,1507,0.713336200177551,0,0
359,2002,0.713336200177551,0,0
821,1377,0.7274510706103533,0,0
754,1520,0.713336200177551,0,0
1043,1986,0.713336200177551,0,0
1047,975,0.7367407108710181,0,0
554,1886,0.6027197451656674,0,0
584,1743,0.7045602709806073,0,0
999,2081,0.711990263474641,0,0
813,1158,0.713336200177551,0,0
410,2023,0.713336200177551,0,0
1096,2055,0.713336200177551,0,0
512,1987,0.713336200177551,0,0
511,1490,0.711990263474641,0,0
382,798,0.8540379341840119,1,0
316,1274,0.713336200177551,0,0
686,1547,0.713336200177551,0,0
882,1146,0.713336200177551,0,0
482,1278,0.711990263474641,0,0
897,977,0.7367407108710181,0,0
643,1163,0.713336200177551,0,0
1125,2085,0.713336200177551,0,0
872,1143,0.713336200177551,0,0
144,1764,0.729815105485368,0,0
538,1704,0.3339940902685344,0,0
827,1217,0.713336200177551,0,0
1265,946,0.7274510706103533,0,0
919,1970,0.6689935163571238,0,0
646,1457,0.713336200177551,0,0
765,926,0.7290617249283287,0,0
710,1774,0.6027197451656674,0,0
791,1218,0.713336200177551,0,0
1248,969,0.729815105485368,0,0
494,1751,0.6027197451656674,0,0
1125,1045,0.7290617249283287,0,0
522,1100,0.713336200177551,0,0
691,1580,0.713336200177551,0,0
808,2090,0.6027197451656674,0,0
1017,2233,0.713336200177551,0,0
905,2072,0.713336200177551,0,0
564,1071,0.713336200177551,0,0
485,813,0.8255094056554834,1,0
536,1972,0.713336200177551,0,0
817,2029,0.4716880409057244,0,0
315,1345,0.713336200177551,0,0
614,1034,0.720428641330266,0,0
894,2046,0.7045602709806073,0,0
521,1731,0.7045602709806073,0,0
594,997,0.713336200177551,0,0
832,1698,0.711990263474641,0,0
533,1378,0.711990263474641,0,0
526,1260,0.7055446717777563,0,0
1068,1905,0.7290617249283287,0,0
901,2146,0.713336200177551,0,0
828,1902,0.7045602709806073,0,0
549,641,0.8221890694693323,1,0
657,2187,0.713336200177551,0,0
378,928,0.7621373909238652,0,0
619,1414,0.713336200177551,0,0
768,1275,0.713336200177551,0,0
1134,2000,0.8235438219141987,1,0
661,1815,0.5702064420670645,0,0
588,1667,0.7045602709806073,0,0
838,1071,0.713336200177551,0,0
241,1305,0.7290617249283287,0,0
529,1339,0.711990263474641,0,0
406,1693,0.7055446717777563,0,0
420,1967,0.7290617249283287,0,0
849,1901,0.5702064420670645,0,0
302,1772,0.711990263474641,0,0
786,1600,0.711990263474641,0,0
508,1761,0.6027197451656674,0,0
511,798,0.7855431361780173,1,0
785,1346,0.713336200177551,0,0
395,916,0.8069369088429615,1,0
773,1983,0.3339940902685344,0,0
800,1024,0.713336200177551,0,0
920,1127,0.713336200177551,0,0
397,1755,0.4716880409057244,0,0
279,1781,0.713336200177551,0,0
633,845,0.7531184320683209,0,0
593,602,0.8193268561712257,1,0
162,1724,0.7274510706103533,0,0
644,2086,0.713336200177551,0,0
130,1717,0.7290617249283287,0,0
247,1146,0.7367407108710181,0,0
401,811,0.8540379341840119,1,0
241,1841,0.7274510706103533,0,0
713,1916,0.6027197451656674,0,0
1225,2036,0.729815105485368,0,0
689,1322,0.711990263474641,0,0
564,1973,0.7055446717777563,0,0
804,989,0.7290617249283287,0,0
431,1606,0.6027197451656674,0,0
389,1502,0.6027197451656674,0,0
947,980,0.7653894589865652,0,0
654,2135,0.713336200177551,0,0
295,1760,0.711990263474641,0,0
485,1445,0.711990263474641,0,0
903,2173,0.713336200177551,0,0
811,1709,0.711990263474641,0,0
1026,991,0.7531184320683209,0,0
197,1504,0.713336200177551,0,0
777,2060,0.7055446717777563,0,0
674,1678,0.7045602709806073,0,0
137,1783,0.7290617249283287,0,0
379,732,0.8540379341840119,1,0
550,802,0.7854751849997674,0,0
343,1816,0.713336200177551,0,0
340,1067,0.713336200177551,0,0
408,1446,0.3017429445555336,0,0
527,794,0.8090533109593636,1,0
957,1776,0.7274510706103533,0,0
1027,1904,0.713336200177551,0,0
896,1122,0.713336200177551,0,0
873,2086,0.711990263474641,0,0
560,998,0.713336200177551,0,0
1242,965,0.7290617249283287,0,0
378,1520,0.4716880409057244,0,0
209,1322,0.7367407108710181,0,0
648,1189,0.713336200177551,0,0
751,1560,0.713336200177551,0,0
786,1966,0.711990263474641,0,0
737,798,0.7367407108710181,0,0
265,1462,0.711990263474641,0,0
952,1263,0.7531184320683209,0,0
376,1891,0.711990263474641,0,0
394,1738,0.3339940902685344,0,0
468,1763,0.711990263474641,0,0
655,834,0.7854751849997674,0,0
987,1914,0.7290617249283287,0,0
447,853,0.8540379341840119,1,0
919,1099,0.713336200177551,0,0
260,1021,0.8540379341840119,1,0
1081,2119,0.713336200177551,0,0
707,946,0.729815105485368,0,0
890,2079,0.711990263474641,0,0
809,2148,0.711990263474641,0,0
787,1138,0.713336200177551,0,0
727,1180,0.713336200177551,0,0
864,1550,0.713336200177551,0,0
598,598,0.8193268561712257,1,0
698,1134,0.713336200177551,0,0
466,1920,0.711990263474641,0,0
523,662,0.8540379341840119,1,0
798,1307,0.713336200177551,0,0
747,1371,0.713336200177551,0,0
199,1671,0.7290617249283287,0,0
620,1894,0.711990263474641,0,0
725,1143,0.711990263474641,0,0
156,1750,0.7290617249283287,0,0
775,1501,0.713336200177551,0,0
666,1207,0.713336200177551,0,0
390,1144,0.7045602709806073,0,0
682,918,0.7290617249283287,0,0
624,1316,0.713336200177551,0,0
1394,892,0.7274510706103533,0,0
826,2113,0.711990263474641,0,0
199,1365,0.7290617249283287,0,0
417,1867,0.7290617249283287,0,0
840,1614,0.713336200177551,0,0
687,1175,0.713336200177551,0,0
165,1610,0.7290617249283287,0,0
936,1278,0.7290617249283287,0,0
283,992,0.8540379341840119,1,0
474,740,0.8255094056554834,1,0
241,1190,0.7367407108710181,0,0
952,1800,0.7274510706103533,0,0
716,1255,0.6689935163571238,0,0
1033,1025,0.7274510706103533,0,0
406,975,0.7531184320683209,0,0
189,1391,0.7290617249283287,0,0
432,1590,0.6027197451656674,0,0
270,1521,0.713336200177551,0,0
502,925,0.7290617249283287,0,0
744,2097,0.711990263474641,0,0
621,966,0.7274510706103533,0,0
1048,997,0.7290617249283287,0,0
740,2062,0.711990263474641,0,0
533,611,0.8540379341840119,1,0
503,1352,0.7055446717777563,0,0
625,2124,0.711990263474641,0,0
243,1680,0.713336200177551,0,0
230,1673,0.713336200177551,0,0
458,602,0.8540379341840119,1,0
555,1451,0.711990263474641,0,0
172,1731,0.7290617249283287,0,0
702,1371,0.713336200177551,0,0
298,936,0.8540379341840119,1,0
400,1314,0.711990263474641,0,0
647,2000,0.6027197451656674,0,0
207,1766,0.7290617249283287,0,0
836,1792,0.711990263474641,0,0
372,1971,0.7531184320683209,0,0
786,1872,0.711990263474641,0,0
710,1673,0.711990263474641,0,0
877,1563,0.7290617249283287,0,0
1000,1124,0.7290617249283287,0,0
331,1211,0.713336200177551,0,0
466,950,0.7290617249283287,0,0
235,1254,0.7290617249283287,0,0
704,1154,0.713336200177551,0,0
613,1799,0.711990263474641,0,0
933,1007,0.713336200177551,0,0
1276,937,0.713336200177551,0,0
387,1318,0.713336200177551,0,0
512,2069,0.7274510706103533,0,0
498,1416,0.7045602709806073,0,0
574,1389,0.713336200177551,0,0
930,2233,0.7045602709806073,0,0
361,743,0.8540379341840119,1,0
977,961,0.8221890694693323,1,0
471,561,0.8540379341840119,1,0
853,1904,0.6027197451656674,0,0
647,1457,0.713336200177551,0,0
577,821,0.7531184320683209,0,0
580,1908,0.711990263474641,0,0
557,2047,0.7055446717777563,0,0
1017,1053,0.7274510706103533,0,0
178,1502,0.7274510706103533,0,0
539,1550,0.713336200177551,0,0
383,1555,0.6027197451656674,0,0
636,1801,0.7055446717777563,0,0
165,1432,0.729815105485368,0,0
500,470,0.8540379341840119,1,0
871,1059,0.713336200177551,0,0
286,1146,0.713336200177551,0,0
489,1456,0.711990263474641,0,0
468,1010,0.713336200177551,0,0
843,1772,0.7045602709806073,0,0
695,965,0.7290617249283287,0,0
666,780,0.7531184320683209,0,0
857,1772,0.6027197451656674,0,0
501,1492,0.6689935163571238,0,0
892,1241,0.713336200177551,0,0
555,1804,0.6027197451656674,0,0
733,852,0.7653894589865652,0,0
720,2070,0.4716880409057244,0,0
719,1719,0.711990263474641,0,0
1001,2051,0.713336200177551,0,0
397,1116,0.713336200177551,0,0
312,1536,0.711990263474641,0,0
644,912,0.7290617249283287,0,0
490,1713,0.6027197451656674,0,0
552,1477,0.711990263474641,0,0
271,1597,0.711990263474641,0,0
612,715,0.7854751849997674,0,0
228,1402,0.713336200177551,0,0
850,2067,0.7045602709806073,0,0
462,1771,0.711990263474641,0,0
730,1605,0.713336200177551,0,0
758,1004,0.713336200177551,0,0
